week_ending,discharge_cumecs,n_days,discharge_max_daily,valid,unusable,was_interpolated,rain_mm,temp_c,oni,dmi,woy_sin,woy_cos,water_year,regime,monsoon_phase,schedule_tmc
1977-12-18,149.84285714285716,7,168.9,True,False,False,,,0.82,-0.02,-0.2393156642875578,0.970941817426052,1977,pre1991,NEM,0.0
1977-12-25,128.71428571428572,7,139.8,True,False,False,,,0.82,-0.02,-0.12053668025532363,0.992708874098054,1977,pre1991,NEM,0.0
1978-01-01,122.85714285714286,7,126.0,True,False,False,,,0.71,-0.64,6.432490598706546e-16,1.0,1977,pre1991,inter,0.0
1978-01-08,110.65714285714286,7,118.9,True,False,False,,,0.71,-0.64,0.12053668025532305,0.992708874098054,1977,pre1991,inter,0.0
1978-01-15,102.10000000000001,7,113.2,True,False,False,,,0.71,-0.64,0.23931566428755774,0.970941817426052,1977,pre1991,inter,0.0
1978-01-22,89.65714285714286,7,97.6,True,False,False,,,0.71,-0.64,0.3546048870425356,0.9350162426854148,1977,pre1991,inter,0.0
1978-01-29,69.88571428571429,7,73.4,True,False,False,,,0.71,-0.64,0.4647231720437685,0.8854560256532099,1977,pre1991,inter,0.0
1978-02-05,61.114285714285714,7,70.0,True,False,False,,,0.52,-0.53,0.5680647467311558,0.8229838658936564,1977,pre1991,inter,0.0
1978-02-12,48.971428571428575,7,77.7,True,False,False,,,0.52,-0.53,0.6631226582407952,0.7485107481711011,1977,pre1991,inter,0.0
1978-02-19,40.042857142857144,7,43.1,True,False,False,,,0.52,-0.53,0.7485107481711011,0.6631226582407953,1977,pre1991,inter,0.0
1978-02-26,50.57142857142857,7,78.5,True,False,False,,,0.52,-0.53,0.8229838658936564,0.5680647467311558,1977,pre1991,inter,0.0
1978-03-05,38.628571428571426,7,45.4,True,False,False,,,0.17,-0.583,0.8854560256532098,0.4647231720437686,1977,pre1991,inter,0.0
1978-03-12,34.785714285714285,7,38.5,True,False,False,,,0.17,-0.583,0.9350162426854148,0.35460488704253557,1977,pre1991,inter,0.0
1978-03-19,36.75714285714286,7,47.8,True,False,False,,,0.17,-0.583,0.970941817426052,0.23931566428755804,1977,pre1991,inter,0.0
1978-03-26,60.357142857142854,7,81.5,True,False,False,,,0.17,-0.583,0.992708874098054,0.120536680255323,1977,pre1991,inter,0.0
1978-04-02,67.57142857142857,7,69.2,True,False,False,,,-0.06,-0.214,1.0,-1.6081226496766366e-16,1977,pre1991,inter,0.0
1978-04-09,72.84285714285714,7,98.4,True,False,False,,,-0.06,-0.214,0.992708874098054,-0.12053668025532288,1977,pre1991,inter,0.0
1978-04-16,77.62857142857142,7,102.3,True,False,False,,,-0.06,-0.214,0.9709418174260521,-0.2393156642875575,1977,pre1991,inter,0.0
1978-04-23,109.11428571428571,7,126.9,True,False,False,,,-0.06,-0.214,0.9350162426854148,-0.35460488704253545,1977,pre1991,inter,0.0
1978-04-30,119.95714285714287,7,132.1,True,False,False,,,-0.06,-0.214,0.8854560256532099,-0.4647231720437685,1977,pre1991,inter,0.0
1978-05-07,59.41428571428571,7,82.3,True,False,False,,,-0.28,-0.533,0.8229838658936565,-0.5680647467311557,1977,pre1991,inter,0.0
1978-05-14,67.7,7,107.1,True,False,False,,,-0.28,-0.533,0.7485107481711013,-0.6631226582407951,1977,pre1991,inter,0.0
1978-05-21,85.92857142857143,7,132.5,True,False,False,,,-0.28,-0.533,0.6631226582407952,-0.7485107481711012,1977,pre1991,inter,0.0
1978-05-28,146.44285714285712,7,256.3,True,False,False,,,-0.28,-0.533,0.5680647467311558,-0.8229838658936564,1977,pre1991,inter,0.0
1978-06-04,78.87142857142858,7,108.2,True,False,False,,,-0.24,-0.175,0.46472317204376906,-0.8854560256532096,1978,pre1991,SWM,0.0
